ES2558	187	187	161	163	113	115	153	157	212	212	252	252	100	102	123	131	177	189	161	163	200	202	135	135	246	246	175	175	116	116	162	162	244	246	224	226	178	180	144	144	267	267	339	339
ES2629	187	187	161	163	115	115	153	157	212	216	252	254	102	104	123	131	177	185	161	163	198	200	135	137	246	248	175	179	116	116	162	162	238	244	224	224	178	180	144	144	267	267	339	339
ES2656	187	187	161	163	113	115	153	153	216	216	252	254	104	104	123	135	185	185	161	161	198	200	135	137	246	248	175	179	116	116	162	162	238	244	224	224	178	180	144	144	267	267	339	339
ES2830	187	187	161	163	115	115	157	157	212	216	252	254	104	104	131	131	185	189	161	163	202	202	135	135	246	246	179	179	116	116	162	162	238	244	224	226	178	180	144	144	267	267	339	339
ES3055	187	187	161	161	115	115	153	153	212	212	252	252	102	104	123	131	185	189	161	163	200	202	135	135	246	246	175	179	116	116	162	162	244	246	224	224	178	178	144	150	267	267	339	339
ES2985	187	187	161	163	113	115	157	157	212	216	254	254	102	104	123	135	177	189	161	163	198	200	137	137	246	248	179	179	116	116	160	160	244	244	224	224	178	178	144	144	267	267	339	339
ES3062	187	187	161	163	115	119	157	159	212	216	252	252	104	104	131	135	177	189	161	163	198	202	135	137	246	248	175	179	116	116	162	162	238	244	224	224	178	178	144	150	267	267	339	339
ES3019	185	187	161	161	113	115	157	157	216	216	252	252	104	104	123	135	177	189	161	163	200	200	135	135	246	246	179	179	116	116	162	162	238	238	224	224	178	180	144	150	267	285	339	339
ES2845	185	187	161	161	115	115	157	157	212	216	252	254	100	104	123	135	185	189	161	163	198	200	135	135	246	246	179	179	116	116	162	162	244	244	224	224	178	178	144	150	267	267	339	339
ES2549	187	187	161	163	113	115	153	153	212	212	254	254	102	104	123	131	177	189	161	163	200	202	135	137	246	248	175	179	116	118	162	162	238	244	224	226	178	178	144	144	267	267	339	339
ES2690	187	187	163	163	115	115	153	157	212	216	252	254	100	104	123	131	185	185	163	163	200	202	135	135	246	246	179	179	116	118	162	162	0	0	224	226	178	178	144	144	267	267	335	339
ES2651	187	187	161	161	115	115	153	157	216	216	252	254	104	104	123	131	185	185	161	161	200	202	135	137	246	248	175	179	116	116	162	162	238	244	224	224	180	180	144	150	267	267	335	339
ES2855	185	187	161	161	115	119	153	153	216	216	254	254	100	104	123	135	185	189	161	161	198	200	135	137	246	248	179	179	116	116	162	162	244	244	224	224	178	178	150	150	267	267	339	339
ES2839	187	187	161	163	113	115	153	157	212	216	252	252	100	104	135	135	185	185	161	163	198	198	135	137	0	0	179	179	116	116	162	162	244	244	224	224	178	180	144	150	267	267	339	339
ES3060	187	187	161	161	115	115	153	153	212	216	252	252	100	104	131	135	177	189	161	161	198	202	135	137	246	248	175	175	116	116	162	162	244	244	224	226	178	180	144	150	267	267	339	339
ES2999	187	187	161	161	113	115	157	157	216	216	252	254	100	100	131	135	185	185	0	0	198	202	135	137	246	248	175	179	116	118	162	162	238	238	224	224	178	178	150	150	267	285	339	339
ES3025	185	187	161	163	115	115	153	153	212	216	252	254	102	102	135	135	177	185	161	163	198	200	135	135	246	246	175	179	116	116	162	162	238	238	224	226	178	178	144	144	267	285	335	339
ES2991	185	185	161	163	115	115	153	153	216	216	252	252	0	0	131	135	185	185	0	0	198	202	135	135	246	246	175	179	116	116	162	162	238	244	224	226	178	178	144	144	267	285	335	339
ES2396	187	187	161	163	113	115	153	157	212	216	254	254	104	104	131	131	185	185	0	0	202	202	135	135	246	246	179	179	116	116	162	162	244	244	224	226	178	178	144	144	267	267	339	339
ES2599	187	187	163	163	113	113	153	153	216	216	252	254	102	104	123	135	185	185	161	163	198	200	135	135	246	246	175	179	116	116	162	162	238	244	224	224	178	178	144	150	267	267	339	339
ES2628	187	187	163	163	115	119	153	157	216	216	252	252	102	104	135	135	185	189	0	0	198	198	135	135	246	246	179	179	116	118	162	162	0	0	224	226	178	178	144	144	267	267	339	339
ES2695.	187	187	161	161	115	115	157	157	216	216	252	254	100	104	131	135	185	185	161	163	198	202	135	135	246	246	179	179	116	116	162	162	238	244	224	226	178	178	144	144	267	267	339	339
ES2932	185	187	161	163	115	115	157	157	212	216	254	254	100	104	123	135	185	189	0	0	198	200	135	137	246	248	175	179	116	116	162	162	238	244	224	226	178	178	144	144	267	267	339	339
ES2857	187	187	163	163	113	115	153	153	212	216	252	254	102	102	131	135	185	189	0	0	198	198	135	135	246	246	179	179	116	116	162	162	0	0	224	226	178	178	150	150	267	285	339	339
ES2852	187	187	161	161	113	113	153	157	216	216	252	254	104	104	123	131	185	185	161	163	200	202	135	137	246	248	179	179	116	116	162	162	244	244	226	226	178	178	144	144	267	267	339	339
ES2978	185	187	161	161	113	115	153	153	212	216	252	254	100	104	131	135	189	189	161	161	198	202	135	135	246	246	175	179	116	116	162	162	244	246	224	224	178	180	144	144	267	267	335	339
ES2976	187	187	161	161	115	115	153	153	212	216	254	254	100	100	123	135	185	189	0	0	198	200	135	135	246	246	175	179	116	116	162	162	238	244	224	224	178	180	144	150	267	285	339	339
ES3124	185	187	161	163	115	115	153	157	212	216	252	252	100	100	123	131	185	189	0	0	200	202	135	135	246	246	179	179	116	116	162	162	238	244	224	226	178	178	144	144	267	267	339	339
ES2571	187	187	161	161	113	119	153	153	212	216	252	254	102	104	123	131	185	185	161	161	200	202	135	135	246	246	175	175	116	118	162	162	238	244	224	224	178	178	144	150	267	267	339	339
ES2586	187	187	161	161	113	115	153	153	216	216	252	254	104	104	131	131	185	189	0	0	202	202	135	135	246	246	179	179	116	116	162	162	238	238	224	224	178	178	144	150	267	267	339	339
ES2698	185	187	161	163	115	115	153	157	216	216	252	252	100	104	123	131	177	185	161	163	200	202	135	135	246	246	175	179	116	116	162	162	244	244	224	224	178	180	144	144	267	267	339	339
ES2896	187	187	161	161	115	115	153	153	212	216	254	254	100	104	131	135	177	177	161	161	198	202	135	135	0	0	179	179	116	116	162	162	238	238	224	226	178	178	144	144	267	285	339	339
ES2919	185	185	163	163	113	115	153	153	212	212	252	252	104	104	131	135	177	185	161	161	198	202	135	137	246	248	179	179	116	116	162	162	238	238	224	224	178	178	144	144	267	267	339	339
ES2876	187	187	161	161	113	115	153	153	212	216	252	252	104	104	131	131	189	189	161	163	202	202	135	135	246	246	175	179	116	116	162	162	238	244	226	226	178	178	144	144	267	285	339	339
ES2850	187	187	161	161	113	115	153	153	212	216	252	252	100	104	123	123	185	189	0	0	200	200	135	137	248	248	175	179	116	116	162	162	244	244	224	224	178	178	0	0	267	267	339	339
ES3009	187	187	161	163	115	115	153	157	212	212	254	254	100	100	123	123	185	185	161	161	200	200	135	137	246	248	175	179	116	116	160	162	244	244	224	226	178	178	144	150	267	285	335	339
ES3027	187	187	161	161	113	115	153	157	212	212	252	254	100	104	131	131	185	185	0	0	202	202	135	137	246	248	175	179	116	118	162	162	238	244	224	226	178	178	144	144	267	267	339	339
ES2559	187	187	161	163	115	115	153	157	212	216	252	254	104	104	123	135	185	189	0	0	198	200	135	135	246	246	179	179	116	116	162	162	244	244	224	226	178	180	144	144	267	285	335	339
ES2588	187	187	161	163	113	115	153	153	212	212	252	252	102	104	123	131	185	189	161	161	200	202	135	135	246	246	175	179	116	116	162	162	244	244	224	226	178	180	144	144	267	285	339	339
ES2697	187	187	161	161	115	115	153	153	212	216	252	254	104	104	131	135	185	185	0	0	198	198	135	135	246	246	175	179	116	116	162	162	238	238	224	224	178	178	144	150	267	267	339	339
ES2664	185	187	161	163	113	115	153	157	212	216	252	254	100	102	123	123	185	185	0	0	0	0	135	135	246	246	175	179	116	116	162	162	244	244	224	226	178	178	144	150	267	285	339	339
ES2945	185	187	161	163	115	115	153	153	216	216	252	252	104	104	131	135	185	189	0	0	198	202	135	135	246	246	175	179	116	116	162	162	238	238	224	224	178	178	144	150	267	267	339	339
ES2868	187	187	161	161	115	115	153	157	216	216	252	252	100	104	123	135	185	189	161	163	200	200	135	135	246	246	175	179	116	116	162	162	244	246	224	226	178	178	144	144	267	285	339	339
ES2944	187	187	163	163	115	115	153	157	212	216	252	252	100	100	131	131	185	189	161	163	202	202	135	137	246	248	179	179	116	116	162	162	238	244	224	226	178	178	144	144	267	285	339	339
ES2854	185	187	163	163	115	115	153	159	216	216	252	252	100	102	123	131	177	185	161	163	200	202	135	135	246	246	175	179	116	116	162	162	238	238	224	226	178	178	144	144	267	267	339	339
ES2856	187	187	161	161	115	115	153	153	212	216	252	254	100	102	123	131	177	189	0	0	200	202	135	137	246	248	175	175	116	118	162	162	0	0	224	226	178	178	144	150	267	267	339	339
ES3129	187	187	161	161	115	115	153	157	212	212	252	254	100	102	135	135	189	189	0	0	198	198	135	137	246	248	179	179	116	116	162	162	238	238	224	226	178	178	144	144	267	285	339	339
ES2641	187	187	163	163	113	115	157	157	212	216	252	254	100	104	123	135	185	189	0	0	0	0	135	137	246	248	179	179	116	118	162	162	238	244	224	226	178	180	144	150	267	267	339	339
ES2594	187	187	163	163	115	115	153	157	212	216	254	254	104	104	131	135	177	185	161	163	198	202	135	135	246	246	179	179	116	116	162	162	244	244	224	224	178	178	144	144	267	267	335	339
ES2701	187	187	161	161	113	113	153	153	212	216	252	252	100	104	131	135	185	189	161	163	198	202	135	137	246	246	175	175	116	118	162	162	238	238	224	224	178	178	144	144	267	285	339	339
ES2692	187	187	161	163	113	115	157	157	212	216	252	252	102	104	123	131	177	185	161	163	200	202	135	135	246	246	175	179	116	116	162	162	238	244	226	226	178	178	144	144	267	267	339	339
ES2875	187	187	163	163	113	115	153	153	212	216	252	254	100	104	131	131	189	189	161	163	202	202	135	137	246	248	175	179	116	116	162	162	244	244	224	224	178	178	144	144	267	267	335	339
ES2943	187	187	161	163	115	115	153	157	212	216	252	252	100	102	123	131	189	189	161	161	200	202	135	137	246	248	179	179	116	116	162	162	238	238	224	226	178	178	144	144	267	285	339	339
ES2942	185	187	161	161	115	115	153	153	212	216	252	254	100	104	131	131	177	185	161	161	202	202	135	135	246	246	179	179	116	118	162	162	244	244	224	226	178	178	144	144	267	267	339	339
ES2887	185	185	161	163	113	113	153	157	212	216	252	254	100	104	123	131	185	185	161	161	200	202	135	137	246	248	179	179	116	116	162	162	244	244	224	226	178	178	144	144	267	267	339	339
ES2853	187	187	161	161	113	115	153	157	216	216	252	254	104	104	123	131	185	185	161	163	200	202	135	135	246	246	175	179	116	116	162	162	244	244	224	224	178	178	144	144	267	267	339	339
ES2624	185	187	161	161	115	115	153	157	212	216	252	254	102	104	123	135	185	185	0	0	198	200	135	135	246	246	179	179	116	118	162	162	238	238	224	226	178	178	150	150	267	267	339	339
ES2667	187	187	161	161	115	115	153	157	212	216	252	254	102	104	131	135	189	189	161	161	198	202	135	135	246	246	179	179	116	116	162	162	0	0	226	226	178	178	144	144	267	267	339	339
ES2997	187	187	161	161	115	115	157	159	212	216	252	254	100	102	123	131	177	185	161	163	200	202	135	135	246	246	175	179	116	116	162	162	0	0	224	224	178	178	144	150	267	267	339	339
ES2879	185	187	163	163	113	115	153	159	212	212	252	252	100	104	123	123	189	189	161	163	200	200	135	137	246	248	179	179	116	116	162	162	238	244	224	224	178	178	144	150	267	285	339	339
ES2902	187	187	161	163	115	115	153	157	216	216	252	252	104	104	135	135	177	177	161	161	198	198	135	135	246	246	175	175	116	116	162	162	238	244	224	226	178	178	144	150	267	285	339	339
ES2934	187	187	161	161	115	115	153	153	212	216	254	254	100	102	123	131	185	185	161	163	200	202	137	137	248	248	175	175	116	116	162	162	238	244	224	224	178	180	144	150	267	267	339	339
ES2936	187	187	163	163	113	115	153	157	212	212	254	254	100	104	123	131	177	177	0	0	200	202	135	137	246	248	179	179	116	116	162	162	244	244	226	226	178	180	144	144	267	267	339	339
ES2895	0	0	161	161	115	115	153	153	212	216	252	254	100	104	123	135	185	185	161	161	198	200	0	0	246	248	179	179	116	116	162	162	238	238	224	224	180	180	144	150	267	267	335	339
ES2929	187	187	163	163	115	115	153	153	212	216	254	254	102	104	123	123	177	185	161	163	200	200	135	135	0	0	179	179	116	116	162	162	244	244	224	226	178	178	150	150	267	267	339	339
ES2841	187	187	161	161	115	115	153	153	212	212	252	254	100	102	123	131	185	185	0	0	200	202	135	135	246	246	175	179	116	116	162	162	244	244	224	226	178	178	144	144	267	285	339	339
ES2872	187	187	161	163	113	115	153	157	216	216	254	254	100	100	123	131	177	185	161	163	200	202	135	135	246	246	175	175	116	116	162	162	244	244	224	226	178	178	144	144	267	267	335	339
ES3175	187	187	161	163	115	115	153	157	216	216	252	254	100	104	123	135	185	185	161	161	200	200	135	137	246	248	175	179	116	118	162	162	244	244	224	226	178	178	144	144	267	267	335	339
ES3011	185	187	161	161	113	115	153	157	216	216	252	252	100	104	123	135	177	185	161	163	198	202	135	135	246	246	179	179	116	116	162	162	238	244	224	224	178	178	144	144	267	267	339	339
ES3357	187	187	161	163	115	115	153	157	212	216	252	254	104	104	123	131	185	185	161	161	200	202	135	137	246	248	175	179	116	116	160	162	238	246	224	224	178	178	144	144	267	267	335	339
ES3369	187	187	161	161	113	115	157	159	212	216	254	254	102	104	131	131	177	185	161	163	202	202	135	135	246	246	175	179	116	116	160	162	238	244	224	226	178	178	144	144	267	267	339	339
ES3344	185	187	161	163	113	115	153	153	216	216	252	254	100	100	131	135	185	185	161	161	198	202	135	137	246	248	175	179	116	118	162	162	244	244	224	226	178	178	144	144	267	285	335	339
ES2930	185	187	161	161	113	119	153	157	212	216	252	254	104	104	131	135	185	185	161	161	198	202	135	135	246	246	179	179	116	116	162	162	238	244	224	224	178	180	144	144	267	267	339	339
ES2920	185	187	161	161	113	115	153	153	212	216	252	254	100	104	135	135	185	189	161	161	198	200	135	135	246	246	175	179	116	116	162	162	244	244	224	224	178	178	144	150	267	267	339	339
ES2909	187	187	161	161	115	115	153	159	212	216	254	254	100	104	123	131	185	189	161	163	200	202	135	135	246	246	175	179	116	116	160	162	238	244	224	224	178	180	144	144	267	267	339	339
ES3149	187	187	161	161	113	115	153	157	212	216	254	254	100	104	123	135	177	185	161	163	198	200	135	137	246	248	179	179	116	116	162	162	0	0	226	226	178	178	144	144	267	267	339	339
ES3300	187	187	161	161	115	119	157	159	212	216	252	254	100	104	123	131	185	185	161	163	200	202	135	137	246	248	175	179	116	116	162	162	244	244	224	224	178	180	144	144	267	285	335	339
ES3330	187	187	163	163	113	115	153	157	212	212	252	254	104	104	123	135	185	185	161	163	198	200	135	135	246	246	179	179	116	116	162	162	0	0	224	224	178	178	150	150	267	267	339	339
ES3256.	187	187	161	163	113	119	153	153	212	216	252	252	100	104	123	131	185	189	0	0	200	202	135	137	246	248	175	175	116	118	162	162	238	244	224	226	178	180	144	150	267	285	339	339
ES3358	187	187	161	163	115	115	153	153	216	216	254	254	104	104	123	135	185	189	161	161	198	200	135	135	246	246	175	175	116	116	162	162	238	244	224	224	178	178	144	150	267	267	335	339
ES2960	187	187	161	163	113	115	153	153	212	216	252	254	100	100	135	135	185	189	161	161	198	202	135	135	246	246	175	175	116	116	162	162	238	238	224	224	178	178	144	144	267	267	339	339
ES2957	187	187	161	163	113	115	153	157	212	216	252	254	100	100	123	131	177	185	0	0	200	202	135	137	246	248	179	179	116	116	162	162	238	238	224	224	178	178	144	144	267	267	335	339
ES2948	187	187	161	161	115	119	153	157	212	216	252	252	100	102	123	135	185	185	0	0	200	202	135	135	246	246	175	179	116	116	162	162	244	244	224	226	178	178	144	150	267	285	339	339
ES2906	187	187	163	163	115	119	157	157	212	216	252	254	100	104	123	135	177	189	161	161	198	200	135	135	246	246	175	175	116	116	162	162	244	244	224	224	178	178	144	150	267	267	339	339
ES3368	187	187	161	163	113	115	157	157	212	216	252	254	100	104	131	131	185	189	0	0	202	202	135	137	246	248	179	179	116	116	162	162	238	238	224	224	178	178	144	150	267	285	339	339
ES3247	187	187	161	163	115	115	153	153	212	212	252	254	100	102	131	131	177	189	161	161	198	202	135	135	246	246	175	179	116	116	160	162	238	244	226	226	178	180	144	144	267	267	335	339
ES3255	187	187	161	161	113	115	153	157	212	216	254	254	100	102	123	131	185	185	161	161	200	202	135	137	246	248	175	179	116	116	162	162	238	244	224	224	178	178	144	144	267	267	339	339
ES3311	185	187	161	161	115	115	153	157	216	216	252	254	100	104	131	135	185	189	161	163	198	202	135	135	246	246	179	179	116	116	162	162	244	244	224	226	178	180	144	144	267	267	335	339
ES3287	187	187	161	163	115	115	153	153	216	216	252	254	104	104	123	123	185	185	0	0	200	202	135	137	246	248	175	175	116	116	162	162	238	244	224	226	178	180	144	144	267	267	339	339
ES3314	185	187	161	163	113	115	153	157	216	216	252	254	104	104	131	131	185	185	161	163	202	202	135	137	246	248	179	179	116	116	162	162	238	244	224	226	178	178	144	144	267	267	339	339
ES3052	187	187	161	161	113	115	153	157	212	216	252	252	104	104	123	135	177	177	163	163	198	200	135	135	246	246	175	175	116	116	162	162	238	244	224	226	178	180	144	144	267	267	339	339
ES2913	187	187	161	161	115	115	153	153	212	212	254	254	100	104	131	131	177	185	0	0	202	202	135	135	246	246	179	179	116	116	162	162	238	238	224	226	178	180	144	144	267	267	339	339
ES2946	187	187	163	163	113	115	153	153	212	216	252	254	104	104	123	123	185	185	161	163	200	200	135	135	246	246	175	179	116	116	162	162	238	244	224	224	178	178	144	144	267	267	339	339
ES2915	187	187	161	163	113	113	153	157	212	216	254	254	102	104	123	131	177	189	161	163	198	202	135	135	246	246	179	179	116	116	162	162	244	244	226	226	178	178	144	144	267	267	339	339
